stars,date,country,verified,corpus,rating_category,year
6,2016-10-25,Netherlands,False,review extremely chaotic check mla british airway staff checking queuing resulting premium lane filled non c class ff member security even busy ryanair easyjet passenger going priority fast track flight ok warm food chicken mushroom veloute beef crushed potato also mushroom enough champagne make one feel sleepy saying mushroom allergy beware option pre order meal online phone specific allergy ba something annoying passenger per usual using lgw holiday airport people fly often yet claim alfa omega flying point told people behind u reclining seat quote obviously fly much u silver ba gold lh landed ahead schedule ended waiting bag offloaded despite priority tag excellent friendly cabin crew,okay,2016
4,2016-10-24,United Kingdom,False,review flew bangkok london heathrow cabin b crew friendly attentive came service never got welcome drink seat standard club world seat ok lying sitting full right anything feel awkward food bordering inedible especially steak cooked beyond recognition always ba lack dine demand inflight snack showing club kitchen getting worse flight seems however meal service reasonably quick hour take significant improvement outbound flight inflight entertainment selection quite good screen small terrible cabin whole could benefit total hall pre landing snack better main service still worth writing crew friendly flight attentive missing drink serving managed get ticket heavily discounted price would felt cheated hard soft product provided british airway need step game get money,okay,2016
9,2016-10-24,United Kingdom,False,review london gatwick pisa return another le satisfactory experience british airway fly route often home tuscany first flew route opposed ryanair arrival air bridge made satisfactory experience cost cutting exercise mean raining get wet ba lgw club lounge closed went temporary set north terminal fine busy light lunch better ba set last time used plane left minute late stuck apron waiting slot settled couple g t wife afternoon tea said fine return club europe line pisa check used anyone zoo ba airport crew care given management ba care customer service quality lunch quite pleasant sort chicken dish got stacked minute annoying flight got front row gave legroom seat well usual abysmal called club europe disaster worth money buy sale fa direction splendid get embarrassed talking ba cutback flying st class next week middle east holding breath going eye popping experience,good,2016
8,2016-10-24,Thailand,False,review pre booked seat k taking seat noticed rubbish piled back seat empty plastic bottle paper etc overall cabin appeared dated untidy also flight entertainment screen work arrival uk complained british airway got somewhat stock reply apologising received derisory e voucher compensation flew back thailand flight ba sep check member staff advised unable print boarding pas onward flight bangkok chiangmai assured quite normal would cause problem luggage booked final destination advised bangkok airport without second boarding pas would go landside check bangkok airway domestic check complete fiasco ensued highlighting ineptitude british airway staff ba motto fly serve think,good,2016
2,2016-10-23,United Kingdom,False,london heathrow la vega outbound great welcome service homebound friend reported great service female attendant side cabin unfortunately wife looked young male attendant whose manner rather officious everything seemed much trouble detracted somewhat overall enjoyable ba booked vega trip think maybe guy wrong career boeing ok bit tatty round hope near retirement,bad,2016
9,2016-10-23,United Kingdom,False,review tokyo haneda london british airway cost cutting time extremely disappointed onboard catering hour flight mid flight snack food tuck box vanished offering got served small breakfast departure tokyo time nothing minute landing pretty much hour food food available seems reduced also poorly timed look like despite ba good profit cost cutting extreme level perhaps ceo could try sector world traveller world traveller plus rather first class probably us long haul flight see feel end maybe turn little skinnier certainly enjoyable relaxing experience,good,2016
2,2016-10-23,United Kingdom,False,review perfectly satisfactory flight british airway boston back month oct slept way nibble food quality might declining although altitude taste bud pathetic alcohol reason fly first class bed comfortable club world dislike club seating arrangement apart breakfast scrambled egg hardly eat long haul generally speaking cabin crew good attentive bonus get ex concorde crew never want board aircraft early know trouble stowing bag first previous review complained one toilet first seat use ba uk get part world quickly change safety,bad,2016
3,2016-10-22,United Kingdom,False,review san francisco manchester via heathrow marginal improvement outbound leg journey year old seat much nicer outbound flight seat like extra storage bin side seat window freed room floor say good thing ba standard aircraft though first flight positive way sense organisation boarding process folk stood gate cabin crew looked uninterested boarding pm departure looking forward getting meal getting sleep early try get back uk time best could pm meal arrived choice offered bit missing mine partner meal got bread roll got dessert neither u got drink gosh travesty cheek ask member cabin crew diet coke woke breakfast hour sleep instantly regretted folded omelette potato wedge cherry tomato breakfast king final couple hour spent watching interactive map see long left suffer listening cabin crew back moaning various thing personal life minute call came captain crew hurriedly prepared cabin landing quick connecting flight manchester pretty much could rate thing star would ashamed british airway national carrier,bad,2016
2,2016-10-20,United Kingdom,False,review manchester san francisco via heathrow first time flying british airway certainly last hour flight london heathrow san francisco tired looking boeing expected ife system sparse choice colour pixel screen sit partner unlike leading carrier ba opt system charging want reserve seat check open check open assigned seat mile apart plane fully booked hour real ife option talk partner involved minute walk across plane could opted go virgin cheaper decided would nice go ba far work ryanair level additional charge never british airway never,bad,2016
10,2016-10-20,United Kingdom,False,review many year flying ba gold member last year finally lost patience ba point ba even customer relation team seems hand firmly tied able anything loyal customer thing go wrong recently spent flight singapore outbound first inbound club world plane fairly new outbound journey plane developed issue toilet toilet drained properly crew board best looking thing still pleasant experience passenger crew might add inbound day later delayed hour pump issue toilet running water throughout entire plane must aircraft outbound ground crew everything try fix feel fair departing hour voyage running water toilet meant running water flush toilet although suction system still worked running tap clean course tea coffee facility hour passed crew decided depart anyway answer load plane load bottled water wipe toilet tea coffee throughout whole journey get plane land back lhr hour delay stop passenger claiming eur eu compensation policy plane landed back lhr hr min late top thing landing back lhr ground crew ba forgot tell airport ground crew late gate change resulted bag delivery delayed hr min summary get home hour later planned toilet issue outbound created bit smell around whole aircraft toilet issue way back delaying plane making uncomfortable journey way back seriously delaying arrival back home baggage issue added everyone right get decent amount compensation situation regardless class travelling answer ba customer relation avios point going get surely ask lovely lady phone seems embarrassed tell anymore supervisor decision final speak supervisor ask thinking loyal member spending much ba might decency speak answer speak anyone,good,2016
9,2016-10-18,United Kingdom,False,review bari gatwick yet another abysmal flight ba wonder majority passangers flying short haul day package tour anyone making individual booking obviously travel customer focused airline check bari resonable smooth unlike outward flight boarding process expected chaos decision issue hand luggage ticket poor one unlike airline attempt appears made regulate size weight bag carried board flight witnessed several argument locker space cabin crew greeted u bored zombie like expression meal service costed barely edible sandwich hastily delivered finesse drink arrived good half hour later food seems one aim ba cabin crew provide minimum service fast possible maximise time available gossip galley ba executive never sample economy short haul product,good,2016
4,2016-10-18,South Africa,False,flew jnb ath via lhr really disappointed expected much reading previous comment agree british airway standard slipped dramatically flown first routing back evident see cost cutting aspect definitely worth pay sort pricing food standard honestly say better experience flown business gulf asian carrier real shame speak staff board agree quite embarrassed positive point staff leg really nice helpful let poor product,okay,2016
9,2016-10-17,United Kingdom,False,bangkok london first time flown british airway last service slow ife poor say least compared airline honest last time use check fine done online boarding ok value money would recommend another carrier,good,2016
4,2016-10-17,United Kingdom,False,wife flying british airway short haul club europe several year recently satisfied service provided noticeably year service become far erratic culminating extremely poor performance unpleasant experience recent flight malta ex gatwick departure time arrived premium check find one member staff manning desk serving first club least party waiting queue defected economy desk heavily manned faster moving queue minute extra staff arrive reached desk attitude check lady left much desired robotic unsmiling disinterested probably kind description would good informed lounge available absence ba offering mention lounge made lounge struggle cope additional passenger load another story boarding fine flight service totally disinterested cabin crew perfunctory best meal service late slow drink sort offered meal dispensed clearing meal even worse flight final approach luqa returning toilet saw one cabin crew sitting galley playing solitaire pad whilst bottle glass remained seat hurriedly removed captain announced cabin crew seat landing apologised mere passenger interrupting lady game session appalling contrast several lhr prg early morning flight recent year joy fly ba may bad flight fear future ba unless somebody top read report take remedial action good name lost forever,okay,2016
7,2016-10-16,Australia,False,flew british airway first time sydney london return unsatisfactory compared premium economy experience airline pay preselect seat priority boarding world traveller plus customer fact last board row premier economy yet told meal choice ran meal took back air travel starter consisted tasteless pasta spiral cherry tomato fish dry tasteless rice unappetising grey colour dessert square plain cheesecake hot beverage breakfast served thin paper cup service offer water snack meal toiletry consisted hand wash nothing else toilet cleaned replenished stop singapore seat comfortable enough foot rest rather leg rest airline ba world traveller plus certainly value money travel,okay,2016
9,2016-10-16,New Zealand,False,new york jfk london heathrow british airway please bear mind complaint concern business class ticket customer service non existant could choose seat line called help told possible phone suggested use another browser called friend could try using pc another browser story unable choose seat called airline told could done airport staff pressing number assured given contact info ba jfk called discover given general phone number jfk absurd used airline year never shame used class act,good,2016
10,2016-10-15,United Kingdom,False,flown british airway quite journey nice drew home ba longer premier airline thought trip okay major problem point different many airline flown easyjet turkish airline flybe etc cabin interior bit tired asked air hostess diet coke receive one one toilet odd people economy great hour minute flight cluttered galley people waiting one toilet congestion aisle blocking flight attendant trolley ideal get wrong flight airline okay different lower cost airline comparing ticket price ba longer edge,good,2016
10,2016-10-15,Ireland,False,review london heathrow kuala lumpur poor service much vaunted boeing first class could book massage lounge despite trying book week advance cabana lounge smelly clear partition toilet shower nobody bothered check needed anything priority boarding joke outbound service board mediocre cabin crew slow anticipate passenger need wifi one toilet size low cost airline food ok great arrival asked chief stewardess fast track brushed fast track return flight equally poor rang bell one came rang hour order breakfast stewardess came said course start serving side much first class dining demand great part trip first class lounge kuala lumpur thanks malaysia airline lounge british airway ba lag behind air france la premi far first class service concerned,good,2016
4,2016-10-15,United Kingdom,False,avelling british airway always good experience took short break majorca returning lhr flew g euyy back g euxf excellent flight crew smart welcoming aircraft clean comfortable enjoyed lunch bar service going refreshment bar service return noting review shame people board flight hungry many outlet airport prior boarding even major retailer good meal deal crew make difference ensuring safe comfortable flight,okay,2016
1,2016-10-15,Ireland,False,cannot believe british airway meagre seat pitch great aircraft many short haul flight would far comfortable let alone hour flight seoul overweight ft in tall passenger front reclined seat absolutely space remaining total lack space ruined otherwise flawless flight would certainly make check alternative airline long haul comfort future,bad,2016
3,2016-10-15,Czech Republic,False,seattle prague via london heathrow british airway check took hour online checkin available catering onboard worst european legacy airline breakfast long haul flight bad joke bread cheese muesli bar hour flight little chip biscuit talked cabin crew flight encouraged write review agree company catering policy also performance crew low quality aircraft new course important food,bad,2016
6,2016-10-13,Australia,False,singapore heathrow british airway gave something expecting probably worst long haul flight experience ever clearly ba cost cutting measure primarily concerned turning economy travel genuine cattle class experience really need game compete singapore airline emirate deliver economy class travel completely different level ba start cramped seat even felt extremely small child little leg room feel quite tortuous hour travel let alone food laughable yes say marketing blurb menu choose fails mention inedible thought child meal macaroni cheese would safe bet grey gelatinous block turned made even cabin crew blush entertainment system kept child entertained high hope kiddie rucksack quality kid treat food warm welcome completely lacking choice go another airline go emirate,okay,2016
3,2016-10-12,United Kingdom,False,review london heathrow budapest british airway yet another abysmal flight ba majority passangers day seem large tour group perhaps service standard comfort resemble charter flight cheaper checked baggage ticket allowing ridiculous kg hand luggage cause chaos boarding even people needed lift heavy luggage locker consequently aisle blocked manoeuvre take place semblance orderly boring abandoned welcome board desparate shrieking flight attendant seated quickly place anything small enough seat front accommodate said oversized hand luggage seat flight hard uncomfortable cabin called service nonexistant packaged inedible offering passing breakfast thrust passangers finesse accompanied half plastic cup cold stewed tea cabin staff seemed hell bent racing meal service maximise time available chat galley one redeeming feature flight left time arrived minute early flight part tour group booking independently would opted rival low cost carrier,bad,2016
4,2016-10-11,United States,False,review washington dulles nairobi via london excited fly first class ba dulles nairobi since hour flying time decided splurge st class ticket thing started poorly checkin ba computer system went seemingly constant problem minute waiting finally able get back system going checked lounge great meal service flying companion want splurge st class ticket business class long boarded came forward report business class seating worst seen ba squirrelly layout passenger sit forward backwards flight meaning lack privacy someone may step asleep well sprung upgrade well captain announced unmatched bag board removed could depart ba system break computer working locate bag hull hour later locate bag take land hour late heathrow miss connection nairobi one assist head another terminal customer service wait minute line told put kenyan air flight business class hour wait til next day fly ba chose kenya airway arrived next morning without one checked bag return flight booked business class ticket asked would upgrade since use st class ticket apply refund meanwhile upgraded couple passenger gratis told later promotional hell paying passenger bottom line fly ba going distant location unreliable assistance negligible flying continent multiple flight may make,okay,2016
1,2016-10-11,United Kingdom,False,review flew malaga gatwick although better flight two week ago service small packet crisp peanut biscuit disgrace least airline purchase food passenger hungry cabin staff clearly embarrassed megre offering national carrier go low base make mockery fly serve choose airline british airway future human cargo clearly inconvenience ba management although cabin staff best doubt ba management wait get hand money start supply food charge truly shocking value customer focussed way whatsoever,bad,2016
8,2016-10-10,United Kingdom,False,excited club world journey mauritius disappointed food great wine either foot part flat bed kept collapsing hardly got sleep cabin staff good helpful travelled virgin upper class much better bed made duvet sheet got british airway sort rather nasty blanket sleep suit either disappointed flight terribly delayed incoming flight gatwick struck lightening ba fault know would thought could provide another plane save wait long done past maybe spare plane long haul travelled british airway europe several time past year think wonderful long haul u certainly hope next time go long haul travel british airway unless pull sock,good,2016
1,2016-10-10,United Kingdom,False,return journey gatwick dubrovnik outward journey seating basic least served basic cardboard tasting breakfast one drink return journey departing noon served either hot drink biscuit cold drink small packet crisp think slowly acclimatising people refreshment withdrawn completely early next year short haul flight staff friendly must embarrassed lowering standard british airway,bad,2016
8,2016-10-10,Canada,False,recently flew british airway business class calgary rome via london returned route like previous review avoid british airway cost although cabin service staff route exceptional layout international business class seating brutal design seating either bother fellow traveler get climb foot even worse british airway sell business class within europe nothing economy seat middle one blocked husband knee jammed seat front u could make passenger feel anymore cramped biggest complaint british airway pay reserve seat international carrier even business class logged hour advance seat choose utter surprise husband even seated together shame british airway cheap flying europe shortly definitely looking elsewhere plus side food service flight exceptional customer service leaf much desired,good,2016
1,2016-10-07,United Kingdom,False,review london heathrow geneva return appalling airline booking process dreadful charge want change seat economy told charging food drink january website difficult use customer service via phone email abysmal extremely rude give completely wrong information cut given wrong number put loop message whilst cabin staff lovely many extremely unhelpful week steward refused help put cabin bag overhead locker bag oversized bad back present asked politely yet outright refused though helped people flew club class month ago fold table filthy even though steward saw ignored wet coffee ring salt scattered everywhere actively ask clean bad grace avoid british airway sometimes flight route time fit best need every single time fly reminded dislike much,bad,2016
2,2016-10-07,United Kingdom,False,london city malaga return thing started badly year old son separate booking reference call centre india refused help fix saying manage booking name three hour delay lcy something miscalculating weight allowance time ba give u food drink gave u update happening landed three hour late get compensation return journey malaga another one hour delay got back tried collect avios point website kept getting system error tried calling ba customer relation going menu system told due disruption call cannot answered last time fly terrible uncaring airline upside london city great airport weekend,bad,2016
3,2016-10-07,United Kingdom,False,review come british airway really flown ba long haul two journey last four week first lim lhr lhr den know ba refurbished b b rest disgrace flag carrier message send rest world positive note cabin crew always polite sometimes point passive aggressive humourless service even london underground moved dated uniform flight catering lack lustre choose vegan standard meal truly awful even pay snack meal unlike klm latam understand economics difficult given nation subsidise flag carrier small low cost change would make major difference firstly smarten staff seen lan uniform last flight one crew member shaved designer stubble get humour training crew make passenger flight comfortable ifs system dated match rerun old bbc sitcom soap offered positive note believe ba safe airline crew professional big bonus point problem ba efficient sorting communication cockpit usually good,bad,2016
1,2016-10-06,United Arab Emirates,False,gold exec member redemption flight one really complain paying uk would raged aircraft b well past sell date crew whilst personable pleasent look bored food disgrace wine white warm red cold bad asked business class menu compare first superior every way example first soup versus business crab tian csd apologised said know disgrace keep telling aircraft old ceiling fell celoptape loosing grip foam plate hung really past laugh asking people pay rate overall find ba moving star overall product lazy apathetic inconsistent tired crew fantastic air ground well like tube station civil servant job life atitude advice stay well well away premium price euro business laughing stock,bad,2016
4,2016-10-05,United Kingdom,False,flown ba quite number year seeing new fleet expecting something modern instead like time warp aircraft seen better day opinion judging ife equipment inner design damaged light uncomfortable seat showed nearest toilet action good crew okay service okay convenient way b opinion nothing else airline manage update everything offer utilise aircraft wise provide much emphasis everyday economy folk frequent flier may consider value money negligible using forward thinking modern airline experience made end great holiday feel somewhat sour,okay,2016
3,2016-10-05,Portugal,False,review flew british airway boston london heathrow plane clearly dated judging old ife screen even rust plane clean crew extremely nice polite food good although would say light meal arrival could bit substantial overall nice flight note ground service way set line bag drop among others multiple counter call spread lead people hearing called could clearly hear staff annoyingly saying called listening anymore really think nice given distance counter line natural noise airport terminal,bad,2016
5,2016-10-05,Portugal,False,review flew london heathrow lisbon british airway plane slightly delayed captain explained recovered delay way believe communication important appreciate gesture crew extremely nice snack given fine short flight sorry take bus lisbon get terminal,okay,2016
3,2016-10-04,Canada,False,oronto lisbon connecting london outward stopover london return british airway mix premium economy economy easy check toronto staff great club lounge usual clean welcoming well run ok boarding juice water offered boarding bizarrely sparkling wine offered sir offer sparkling wine flight london hot towel take menu card offered one round drink followed dinner steak overcooked dry greasy gravy worst meal date biggest insult breakfast downgraded muffin nothing basket smaller muffin chocolate cereal bar plus tea coffee juice thought ba stoop lower manage find something else nickel dime good club lounge decent shower flight london lisbon one best short haul flight younger mixed fleet crew really friendly offered great service prompt drink snack service tasty roll bite desert bite second drink provided request returning lisbon dreadful bus transfer aircraft sullen older crew average service mini savory roll replaced sweet savory snack shameful ba increasing sugar offer across flight current diabetes debate ba lounge b gate remains favourite lounge plenty space peace quiet onboard one old old configuration pe front biz class juice water sparkling wine offered boarding ife frozen sat even reset mind safety video abandoned soon starting manual demo clearly ife issue across aging finally gave watching tv channel kept changing hot towel one drink round asking little bag pretzel told cut embarrassed crew around p bag really vile coleslaw starter choice steak butter chicken curry small pot chocolate pudding completed dinner chicken tasty business class entree claimed stretch imagination tea coffee dinner drink already cut biggest insult continuing degradation service scrapping second meal sandwich gone either cookie single finger chocolate tea coffee clearly embarrassed crew constant reduction pe product small stuff go much lower seat space left ironically whilst lisbon announcement made regarding short haul food drink charged economy ba disingenuous suggest people asking improved catering yes asking cut service back much first place pay decent sandwich enjoy free drink charging tea coffee juice even air canada stooped low really worry ba future drive improve bottom line gone far see fare reduced reflect reduced service board ba iag group shareholder ashamed embarrassed demise uk flag carrier continues,bad,2016
2,2016-10-03,United States,False,review flew british airway heathrow recently first experience read number previous review commenting indifferent attitude cabin service absolutely agree shame ba actually read review actually retrain improve perception quickly boarding rather pointing aisle begin walking actually cabin staff positioned even economy assist passenger struggling load carry baggage get seated way others many u unfamiliar somewhat different control newer perhaps handout board bit cabin assistance long transatlantic flight cabin steward disappear least hour mid flight perhaps occasional trip cabin every hour two ask customer need anything fearful extra work,bad,2016
1,2016-10-03,United States,False,review frequently use british airway morning flight boston london reduction quality food served economy startling english breakfast choice pleasant surprise last flight reduction portion size quality noticeable pre landing snack always decent chicken salad sandwich flight cookie maybe two forget cabin crew efficient friendly avod excellent much improved older route beware however fast track security heathrow twice last six month glacial better regular line,bad,2016
5,2016-10-03,Germany,False,review new york jfk sseldorf via london heathrow online check fast easy choice seat free charge poor even plane half full check baggage organization jfk mess long line priority member arrive min hour boarding otherwise miss flight staff plane le accabtable hand luggage got misplaced plane think somebody remove asked staff least found hand luggage recommendation ba staff behaved partly unacceptable beverage seat comfort total okay,okay,2016
3,2016-10-01,United Kingdom,False,quite simply next time fly possible shall use airline one exception south african airway rather british airway flew johannesburg london heathrow seating business dire description given another reviewer feel coffin pretty accurate staff acceptable appeared indifferent going motion serving food beverage whilst trying look bored whillst job oh tv packed froze unable watch listen music half journey qantas business class seating superb airline configure seating shame fly south africa although would impossible book seat everyone would choose fly british airway,bad,2016
10,2016-10-01,United Kingdom,False,london heathrow bergen took landed time sandwich outbound flight good plenty drink short flight return flight crisp offered plenty drink full flight seat hard okay service good flight ticket expensive two got avios point booked week flight,good,2016
7,2016-09-30,United Kingdom,False,review london gatwick mauritius never life flight bad one husband flying mauritius second anniversary gatwick airport staff rude inattentive pressed flight attendant button many time waiting min switched however worst flight cold asked could please turn care multiple passenger asked extra blanket would help literally shaking whole flight even though multiple layer clothes never fly direct mauritius british airway paid direct ticket indirect flight thanks ba letting realise paying equate better service,okay,2016
1,2016-09-30,Thailand,False,review paris bangkok via london mistake choose ba business class flight experience seat weird coffin like configuration sliding screen people climbing almost continually enough say never service patchy decidedly long faced size challenged cabin staff coffee undrinkable forget choice main course near inedible portion thankfully miniature wine selection good unsmiling stewardess told bordeaux merdock explained medoc bordeaux region really simply come nowhere close thai emirate cathay singapore airline league way way ahead add lounge paris london great paris share cathay london terminal lounge excellent shame flight quite hideous seating tight face face complete stranger noisy hard,bad,2016
2,2016-09-30,United Kingdom,False,absolutely dire installing new check system failed huge queue check ask taken line would missed flight despite arriving well advance lost luggage mine partner even get glasgow flight luggage took day arrive zurich day day break stay waiting luggage online information service didnt match told verbally phone people spoke irritable rude unhelpful submitted formal complaint return via ba website took week reply accepted responsibility gave u list excuse new check service causing problem london totally irrelevant problem glasgow appalling company gone day good reputation looking customer unlikely ever fly unless absolutely option,bad,2016
1,2016-09-30,United Kingdom,False,review previous review week ago specifically british airway online check system currently cyprus holiday flying back london evening elderly mother sat next last night opened ba apps phone time mother choice seat seat boeing choice seat clear evidence passenger inequality ba even though passenger travelling cabin class happened week ago flying london heathrow larnaca firstly fly several time year ba get poor location seat choose another ba economy passenger get choice seat choose secondly ba offer online check service fit purpose fly aeroflot choose seat time actually book ticket every airline ba appear suffer kind seat hoarding issue reason presume would rather people pay choose seat advance top already high price ticket something personally never ever,bad,2016
4,2016-09-30,Australia,False,review singapore london heathrow british airway first experience ba comfortable relaxing usually fly etihad australia lhr time decided try ba boarding singapore efficient friendly time late evening flight wanted get settled bed soon possible made point crew fantastic making happen soon permitted set bed config first class ba aisle good etihad first central aisle individual cabin called apartment aisle never le seat fine flat bed sleeping little narrow staff professional bother u breakfast time breakfast ok limited option ok u clearly benchmark long haul first class flight occasion ba provided high quality service,okay,2016
1,2016-09-29,United Kingdom,False,san jose costa rica gatwick british airway unhappy flight seat uncomfortable plane old tv screen scratched appalling watch drink service whole hour flight including meal worse usual get walk seatbelt sign extended period think much turbulence worse crew disappeared extended period time british airway obviously running cheap whilst trading previous good reputation unacceptable compared dreamliner also game usb charging port new film drink demand vastly inferior never travel ba,bad,2016
3,2016-09-29,United Kingdom,False,heathrow bangkok british airway fast check friendly staff lhr gallery lounge always busy seat comfortable food ok boarding started approx min departure boarding l unlike middle eastern airline pointed general direction seat rather shown aircraft older cabin configuration age showing generally clean trimming coming apart ife screen small seat felt bit cramped much like virgin atlantic upper class seat great sitting normally fully flat everything struggle ying yang seat configuration akward say least centre seat great travel couple welcome drink eventually served took slightly delayed dinner painfully slow good hour take dinner finished starter dessert ok entree far overcooked taste also dine demand facility eat given suit crew crew friendly painfully slow also took hour dinner cabin light fully dimmed breakfast served hour landing crew transformed quick efficient service shame took hour get point breakfast great edible landed bangkok time fast track card immigration given bag arrived belt minute passed immigration clear ba cutting cost premium cabin show spade compared middle eastern asian airline even u airline could benefit cutting generous bagage allowance use money saved fuel getting new hard product seat cabin improving soft product food service etc especially given current price point based review set expectation ba low still disappointed,bad,2016
5,2016-09-29,Australia,False,review flew melbourne singapore via sydney september british airway preferred airline etihad decided try ba secured competitive first fare never flown ba heard good report bit apprehensive delighted service qantas ba fly syd melbourne booking bag singapore boarding syd smooth warmly welcomed professional cabin crew first configuration centre seat drop privacy screen departure time hour flight singapore smooth cabin staff helpful attentive ample room stretch although makeup sleeping option connecting singapore go lhr food lovely choice wine drink summary delighted service flight,okay,2016
3,2016-09-29,United Kingdom,False,early morning flight amsterdam london complicated schedule cause little stir check check woderful morning assist straight plane older b configuration business class crew professional efficient choice cold meet full english breakfast full served cabin cleared minute flight lasted despite delay london time amsterdam cabin cry refurbishment otherwise good flight,bad,2016
1,2016-09-28,United States,False,review san jose london heathrow san jose september premium economy excited british airway announced new san jose service earlier year driving sfo become tedious task traffic getting congested relieved book sjc ten minute drive home one gripe ba able select seat time booking without paying additional fee necessary premium economy night travel unable select seat line check next day proceeded airport told seat available due booking provided compensation credit card fly following day gladly accepted boeing beautiful quiet airplane good choice aircraft route given juice upon boarding hot towel one drink service take one shot whiskey provided dinner service included choice club world cabin menu full english breakfast prior landing return trip given glass champagne upon boarding hot towel lunch filet beef mid flight snack box let afternoon tea included pizza cabin crew ok nothing exceptional sector overall good trip,bad,2016
2,2016-09-28,United Kingdom,False,gatwick porto barcelona gatwick week later british airway flight time seat comfortable cabin modern cabin crew professional service really minimized one quick drink run tiny serving small snack tiny bag crisp biscuit nothing else even missed several row handing snack remind crew spend time arranging thing galley maybe time start offering food purchase,bad,2016
4,2016-09-27,New Zealand,False,review bahrain boston via london first time flying ba flying qatar emirate oman air business class check bah quick efficient seperate business first class check area ba us dilmun lounge basic adequate flight bah lhr seat x x configuration narrow similar premium economy seat marginally larger economy seat though reasonably comfortable fully flat much room people foot struggle hardly storage space ife screen small poor quality food average carrot pumpkin soup cabin crew disengaged plane felt old tired lounge heathrow large get busy able sit comfortably bathroom main ba lounge quite dated need good clean far often get quality food lounge average though wine spirit selection decent flight lhr bos similar old tired cramped seating business class cabin crew bit better leg though still disengaged food average quality though wine list small good overall ba feel budget carrier compared middle eastern counterpart lounge sub par particularly compared qatar lounge doha even qantas one world lounge lax business class ticket reasonably cheap though see given choice would fly ba,okay,2016
2,2016-09-27,Argentina,False,london gatwick new york jfk british airway check lgw complicated slow process security thing get better dislike business class seat layout old aircraft worn seat little padding excellent cabin crew made going way serve make sure every passenger comfortable well fed plenty drink food good flight time arrival jfk chaotic long immigration line etc,bad,2016
5,2016-09-25,United Kingdom,False,flew heathrow ko tuesday th september departing flying time hour long contemplated flying club europe identical legroom economy seat seem worth money checked around previously paid reserve seat everything went smoothly terminal seemed quiet tried find advance food might offered flight would preferred eat breakfast terminal however despite knowing people work british airway seemed quite difficult web site rather ambiguous said find food offered depends band flight classified try may find lhr ko band end tea toast gordon ramsey expensive lot quieter outlet serving breakfast boarding time although catch bus somewhere near terminal three took around minute plane seemed little half full obviously speeded boarding left little early cabin crew polite friendly efficient offered sandwich drink breakfast fine spare seat row three effectively meant space club made flight little comfortable arrived little early ko slightly bumpy landing custom bag within half hour overall good flight ba must tough job selling club europe seat unless course passenger want pay hundred pound lounge access hot breakfast,okay,2016
8,2016-09-25,Germany,False,flew british airway london heathrow johannesburg enjoyed flight much chose two seat together comfortable inflight entertainment good fair choice food ok plenty drink go round staff professional helpful,good,2016
9,2016-09-25,United States,False,review husband flew atlanta london nightmare experience first flight delayed hour since make connection london go geneva minute nightmare one helped u run like crazy airport pas security immigration one time finally made last one board plane geneva close door shocked british airway provide u assistance obviously care customer way back flight geneva london late minute run order catch flight atlanta flew premium economy even bathroom premium economy one bathroom people shared one people economy food non existent one ounce salad four called meal dessert watery coffee left hungry rely food huge disappointment paid trip regret choosing airline premium economy worth extra fee get inch economy struggle find bathroom available food exactly economy fly everyone interested make flight connection london heathrow please make arrangement huge airport british airway flight late positive thing must mention employee plane gentle polite nice talk everything else british airway worth price headache,good,2016
4,2016-09-23,Ireland,False,review flew hartsfield jackson atlanta london heathrow september nd say worst experience flying got onto plane room one bag put foot keeping mind hour flight uncomfortable said would try get sleep opened blanket long black hair stuck seat ripped meal came get offered one hour flight asked lady mineral still waiting,okay,2016
4,2016-09-23,United Arab Emirates,False,review abu dhabi london british airway usually organised airline stuffiness irritates need pay selecting seat even fly business class something every sensible person would consider utter madness pay penny managed get aisle seat auh lhr leg trip boarding chaotic although nothing ba airport mess staff polite efficient landed ahead time departure given light snack arrival full english breakfast overall comfortable flight,okay,2016
7,2016-09-23,United Kingdom,False,london heathrow new york jfk poor service beginning end cabin interior tired medium screen tiny food ok one beer told beer left plane asked three flight attendant drink later flight one attendant bothered return say drink left service return flight better planning business class trip thailand november note emirate price le ba british airway plane boeing old outdated emirate er le year old date entertainment excellent flight service send chauffeur driven car take airport would anyone fly ba choice,okay,2016
5,2016-09-23,United Kingdom,False,review london heathrow johannesburg return outward leg full seat downstairs aisle tall much leg room plane clean crew efficient evening meal chicken rice passable departed landed time actually en route botswana time connect flight return leg full seat upstairs seemed quieter passenger window seat aisle window arm rest seat go half way seems ba design feature annoying crew seemed race complete dinner service chicken rice day outward trip well prepared cabin crew trying serve coffee middle meal order disappear fast possible reappeared breakfast ba version full english outward trip something yellow pretended egg rest ok landed time cabin crew seemed younger usual maybe needed senior point hurrying serving meal obvious pay,okay,2016
